Date,Open,High,Low,Close,Volume
2020/09/25,10.13410462,10.21902743,9.284878317,9.294314384,22848500
2020/09/24,10.38887492,10.68138588,10.01144024,10.28507996,9519200
2020/09/23,11.55892165,11.74763856,10.47379875,10.47379875,10280200
2020/09/22,11.50230671,11.81369074,11.37964138,11.54948616,5702700
2020/09/21,11.38907452,11.61553568,11.21922977,11.42681789,7874000
2020/09/18,11.87974097,12.14394464,11.71933137,11.93635559,14052100
2020/09/17,11.4645623,11.87974038,11.32302485,11.71933079,8010400
2020/09/16,11.37020466,12.04958642,11.20979506,11.79481792,9662700
2020/09/15,11.4079463,11.8325595,11.20979335,11.26640797,8936100
2020/09/14,11.14374408,11.42681898,10.65307923,11.25697422,21156500
2020/09/11,11.50230457,11.55892009,11.05882012,11.2192297,8174800
2020/09/10,12.4081461,12.44588947,11.33245945,11.33245945,8334100
2020/09/09,12.50250671,12.55912223,11.94579118,12.40814781,8203400
2020/09/08,13.29512064,13.38004348,12.28548438,12.30435562,13627200
2020/09/04,13.70086135,14.04998786,13.33286269,13.77634811,6929100
2020/09/03,13.5215791,13.90844898,13.31399005,13.57819462,6924000
2020/09/02,14.13490791,14.21983073,13.57819332,13.60650063,5915800
2020/09/01,13.84239659,14.11603629,13.57819295,14.09716415,6811800
2020/08/31,14.15378095,14.26701109,13.7291677,13.96506405,5249400
2020/08/28,13.73860354,14.22926747,13.68198802,14.20096016,6731700
2020/08/27,13.71029652,13.8140915,13.41778553,13.77634811,5399800
2020/08/26,13.82352608,13.82352608,13.26681144,13.28568268,4377400
2020/08/25,13.79521812,14.0499866,13.54045054,13.82352543,4740100
2020/08/24,13.66311543,14.04055011,13.46496337,13.64424419,6219400
2020/08/21,13.83296207,13.85183421,13.40834881,13.45552826,4913400
2020/08/20,14.20095813,14.29531612,13.77634495,13.90844631,5333200
2020/08/19,14.48403305,14.76710788,14.3802381,14.47459698,7362000
2020/08/18,14.28588298,14.72936746,14.19152408,14.38967705,4125400
2020/08/17,14.6727499,14.6727499,14.30475135,14.47459698,5205200
2020/08/14,14.38024037,14.76711022,14.30475362,14.73880291,3690000
2020/08/13,14.64444684,14.96526514,14.42742171,14.55008793,5657900
2020/08/12,15.08793051,15.13511086,14.51234373,14.86147022,7069300
2020/08/11,15.8050538,15.8050538,14.64444431,14.710495,7763400
2020/08/10,14.82372425,15.39931092,14.7482375,15.36156845,6888000
2020/08/07,14.59726604,14.795419,14.2670108,14.66331673,6973200
2020/08/06,15.15398097,15.21059739,14.53121476,14.71993256,6019300
2020/08/05,15.644645,15.88054134,15.13510985,15.32382584,8356300
2020/08/04,14.73880322,15.20116073,14.67275253,14.98413563,7077500
2020/08/03,14.45572669,15.20115995,14.14434361,14.83316135,22821400
2020/07/31,15.04075009,15.21059664,14.31418984,14.48403549,12122400
2020/07/30,14.76711068,15.67295357,14.49347096,15.10680199,29990100
2020/07/29,12.6912222,12.95542583,12.51194139,12.87993908,8727300
2020/07/28,12.83276036,13.04978455,12.54968459,12.56855583,5579400
2020/07/27,13.32342561,13.35173292,12.81388953,12.9176836,7261400
2020/07/24,13.56875809,13.88957727,13.34229781,13.39891243,6780600
2020/07/23,13.64424531,13.88957774,13.3611695,13.57819462,7832200
2020/07/22,13.66311711,13.84239885,13.3139906,13.69142532,8566000
2020/07/21,13.26680969,14.34249636,13.18188687,14.05942059,14039100
2020/07/20,12.64905791,13.31777208,12.56429118,12.80917263,9867000
2020/07/17,13.19532845,13.3366057,12.47952171,12.5171957,8217700
2020/07/16,12.6208007,13.44021171,12.51719743,13.06347084,9563900
2020/07/15,13.10114512,13.27067856,12.48894243,13.0163784,10813600
2020/07/14,11.76371698,12.73382401,11.56592827,12.72440529,9234500
2020/07/13,12.0556911,12.41359453,11.5941844,11.79197311,10416800
2020/07/10,11.25511841,12.02743678,11.10442241,11.97092533,10129300
2020/07/09,12.19696683,12.33824498,11.31162754,11.3775568,11262000
2020/07/08,12.03685416,12.38533888,11.85790289,12.30999088,7712300
2020/07/07,12.47952227,12.60196298,12.0085969,12.02743435,8685600
2020/07/06,12.77149844,12.92219444,12.44185027,12.74324226,10165700
2020/07/02,12.73382455,13.1294011,12.4135951,12.4889431,14346400
2020/07/01,12.83742563,13.15765503,12.15929285,12.24405956,22681800
2020/06/30,12.31941029,12.82800976,12.12162155,12.71498775,9837200
2020/06/29,12.38533906,12.67731324,12.16871378,12.55487251,10097800
2020/06/26,12.71498637,12.71498637,12.05569096,12.47952366,11946800
2020/06/25,12.12161866,12.87509942,11.94266742,12.86568069,12251300
2020/06/24,12.97870505,13.09172705,12.14045833,12.30999088,12338900
2020/06/23,13.76986015,14.11834488,13.2235867,13.30835342,11418200
2020/06/22,13.09172543,13.52497682,12.73382292,13.44962883,8855600
2020/06/19,14.04299678,14.11834478,13.01637916,13.16707516,19446900
2020/06/18,12.91277381,13.61916187,12.69614767,13.3931179,10042900
2020/06/17,13.37428496,13.54381844,13.01638144,13.08231163,10889500
2020/06/16,14.59868847,14.63636247,13.22358617,13.72276688,16001700
2020/06/15,12.33824662,13.49672275,12.2534799,13.26126003,15620200
2020/06/12,13.19533285,13.65683963,12.28173712,12.96928883,15513600
2020/06/11,11.98976273,13.52497996,11.59418614,12.04627419,17749400
2020/06/10,15.00368586,15.00368586,13.66625744,13.96764946,15456800
2020/06/09,15.49344911,15.91728096,14.69287543,15.56879711,14750800
2020/06/08,16.62366857,16.83087692,15.60646964,16.69901657,29519900
2020/06/05,13.50614133,15.63472447,13.49672261,15.13554287,36336800
2020/06/04,11.70720493,12.338245,11.54709023,12.24405956,16043500
2020/06/03,11.76371855,11.98976257,11.32104924,11.80139256,16115900
2020/06/02,11.23628147,11.53767347,11.08558547,11.51883602,14175600
2020/06/01,10.13431508,11.10442118,9.842340933,11.04790974,24871300
2020/05/29,11.01023742,11.01023742,10.0872239,10.16257191,47859300
2020/05/28,11.89557537,11.93324936,11.06674658,11.17976856,14603500
2020/05/27,12.21580719,12.25348119,11.23628223,11.84848499,16487000
2020/05/26,11.96150661,12.17813279,11.60360315,11.97092533,15215100
2020/05/22,11.30221038,11.49058037,10.97256222,11.4623251,10415800
2020/05/21,11.31162925,11.63185869,11.08558525,11.34930325,18807400
2020/05/20,10.99140129,11.39639751,10.96314602,11.25511932,15601100
2020/05/19,11.19860731,11.37755858,10.6617517,10.6994257,14586400
2020/05/18,10.92547183,11.51883716,10.8030311,11.22686386,22482800
2020/05/15,9.625716885,10.28501236,9.522112706,9.993038177,18137500
2020/05/14,9.729319759,10.39803394,9.107698307,9.757575035,20150300
2020/05/13,11.00081809,11.00081809,9.889433813,10.10605907,17266900
2020/05/12,11.49057934,11.66953149,11.07616539,11.10442066,14729200
2020/05/11,11.53767275,11.71662402,11.12325878,11.33046532,14496300
2020/05/08,11.53767182,11.81080851,11.34930185,11.72604179,19455300
2020/05/07,10.77477313,11.66011342,10.69000731,11.189188,19899300
2020/05/06,11.12325974,11.43407047,10.65233428,10.93488884,20242500
2020/05/05,12.23464378,12.41359597,10.9537268,11.09500408,26477400
2020/05/04,10.09664314,11.36814147,9.889435661,11.35872364,18185500
2020/05/01,11.69778919,12.01801866,10.46396401,10.62407875,24359500
2020/04/30,12.57370856,13.23300395,11.47174305,12.31940842,39879500
2020/04/29,10.66175311,12.38534038,10.48280181,12.29115582,35121000
2020/04/28,10.21908158,10.31326612,9.616296743,10.04954815,19229600
2020/04/27,9.606878428,10.17198929,9.183045728,9.889433861,25852700
2020/04/24,10.47338227,10.784193,9.569205335,10.06838608,39965400
2020/04/23,9.248975,10.33210401,9.23013845,9.889433861,38583000
2020/04/22,8.47665786,9.060605293,8.325961864,8.872235298,26440900
2020/04/21,7.713757587,8.297705868,7.591317774,8.071660995,22556500
2020/04/20,7.174525545,8.310805618,7.05244626,7.963347435,26625900
2020/04/17,6.996103407,7.982131608,6.967931428,7.97274065,26718200
2020/04/16,7.475030282,7.493811747,6.930367346,7.03366518,13095000
2020/04/15,6.686207801,7.578328059,6.648644871,7.45624876,24475600
2020/04/14,7.700408237,7.803706971,7.155745274,7.58771944,26955200
2020/04/13,8.254462269,8.442276932,7.540765654,7.869441986,35821100
2020/04/09,8.554966389,9.456477736,6.69559974,7.700408936,92502300
2020/04/08,6.413875691,7.155744155,6.31057742,7.118181229,35954800
2020/04/07,6.197889979,6.798897376,5.972512373,6.122764111,39030500
2020/04/06,4.883185568,5.634445092,4.817450661,5.512365341,28007900
2020/04/03,5.108563308,5.286987446,4.282177968,5.052218914,51801400
2020/04/02,4.460602652,4.977093665,4.047409932,4.404258251,53258000
2020/04/01,3.793859763,3.90654856,3.624826343,3.775078297,22611200
2020/03/31,4.141317255,4.300959948,3.859595252,3.925330162,31240200
2020/03/30,4.469993652,4.479384161,3.756297006,3.859595299,26494600
2020/03/27,5.05221848,5.070999943,4.469992679,4.563899994,18508800
2020/03/26,5.578100335,6.197889111,5.268205946,5.409067154,18496800
2020/03/25,5.75652604,6.263626168,4.98648489,5.531147957,19289700
2020/03/24,4.516946968,5.484193617,4.394867211,5.240034103,16021900
2020/03/23,4.516947674,4.601464511,4.038019977,4.047410488,14154700
2020/03/20,4.84562186,5.136734756,4.366694336,4.535727501,17519800
2020/03/19,4.272788122,5.071001164,3.822032453,4.648417473,14530000
2020/03/18,3.906548865,4.460602834,3.568482222,4.169489861,16461800
2020/03/17,5.343332351,5.362113818,4.131926646,4.188271046,19718000
2020/03/16,6.319970458,6.49839464,5.11795508,5.127346039,18546800
2020/03/13,7.982130305,8.066647122,6.526565188,7.578328133,24978800
2020/03/12,6.507783779,7.794315721,6.197889378,7.28721571,19844700
2020/03/11,9.484649178,9.494039239,7.465639239,7.74736166,19670000
2020/03/10,10.67727428,10.79935404,8.827297725,10.13261127,22820600
2020/03/09,12.60237708,12.86531763,8.752172123,8.968159676,28073200
2020/03/06,21.99311828,22.07763511,18.98808006,19.43883705,10198100
2020/03/05,22.9415801,23.67405674,22.56595083,22.85706329,5725500
2020/03/04,23.8149226,24.05908211,23.03549108,23.59893417,4376200
2020/03/03,24.13421003,24.95120366,23.24208874,23.46746635,7364300
2020/03/02,23.93700085,24.31263017,23.14817839,23.96517372,8987000
2020/02/28,22.53777756,23.96517057,22.3781349,23.40172577,10240400
2020/02/27,22.35935552,25.3174388,21.95555334,23.54258919,8817000
2020/02/26,23.94639277,24.28446006,22.91341076,22.94158363,5515700
2020/02/25,25.58037687,25.62733165,23.79613654,23.94638824,4462000
2020/02/24,25.31744017,25.38317687,24.80095006,25.12023544,3025600
2020/02/21,26.42555062,26.74483603,25.84332555,26.66971016,3148500
2020/02/20,26.84813226,27.43035728,26.70727148,26.8387413,2347000
2020/02/19,26.66971011,26.93265156,26.26590787,26.73544502,2951100
2020/02/18,25.40195338,26.50067013,25.3080474,26.3973732,2974600
2020/02/14,26.34103129,26.36920416,25.58038167,25.69307137,4292300
2020/02/13,26.64153435,26.77300416,26.13443346,26.21895027,3498200
2020/02/12,27.1674171,27.26132488,26.69788,26.74483299,3219800
2020/02/11,26.83874424,27.0547309,26.42555103,26.45372391,2070400
2020/02/10,26.18139046,26.31286208,25.78697918,26.26590729,3010300
2020/02/07,26.55701587,26.83873738,26.28468352,26.3973732,3167600
2020/02/06,27.18619836,27.44913799,26.55701859,27.1768074,3738900
2020/02/05,27.05472536,27.64634307,26.87630256,27.13924217,5835200
2020/02/04,26.47250143,26.81056691,26.35042078,26.42554665,4419700
2020/02/03,25.5991664,26.00296865,25.44891465,25.88088799,4021900
2020/01/31,25.899664,25.98418082,25.3080481,25.7681942,5312500
2020/01/30,25.78697729,26.52884679,25.70246226,26.46311188,3922200
2020/01/29,27.21436691,27.29888372,26.27529281,26.37859154,4514100
2020/01/28,27.41157984,27.48670571,26.80118189,26.97960472,4140800
2020/01/27,27.30827751,27.69329779,26.87630424,27.09229088,4242800
2020/01/24,28.17223002,28.2473559,27.58061398,28.1534481,3472100
2020/01/23,28.42577553,28.76384101,28.05014622,28.42577553,4816200
2020/01/22,29.38362895,29.53388066,28.97043585,28.98921776,4710700
2020/01/21,30.18184268,30.74528932,29.76865134,29.80621338,5215900
2020/01/17,30.82685786,30.9759598,30.35159297,30.44478035,4551800
2020/01/16,31.3953113,31.41394949,30.73367155,30.84549713,4458100
2020/01/15,30.96664469,31.39531241,30.74299351,31.25553131,4440300
2020/01/14,29.95088728,31.4698661,29.94156996,31.30212593,6101800
2020/01/13,30.28636538,30.37955278,29.68063843,29.82973862,4581400
2020/01/10,30.14657669,30.31431682,29.85769368,30.17453575,4642300
2020/01/09,30.38887371,30.47274379,29.40107098,30.37955284,7590100
2020/01/08,30.29568725,30.94800977,29.85770216,30.50070381,13506200
2020/01/07,27.89141327,30.36091835,27.49070107,30.29568291,37002300
2020/01/06,24.17317749,24.21045209,23.45562324,23.89361,4471700
2020/01/03,23.95884294,24.35955512,23.79110457,23.94020653,5940600
2020/01/02,23.94952876,24.16386263,23.41835097,23.63268661,3395100
2019/12/31,23.51153323,23.94952172,23.09218471,23.84701347,3347600
2019/12/30,24.34091682,24.49001877,23.70723266,23.76314545,5445200
2019/12/27,24.57389346,24.71367634,24.28500683,24.3409214,4094600
2019/12/26,24.68572004,25.14234508,24.40615427,24.48070526,4982300
2019/12/24,24.90937101,24.98392199,24.02407829,24.38751411,5841000
2019/12/23,22.43986366,24.90936658,22.31871899,24.72299004,22716300
2019/12/20,21.29364523,21.3775153,20.83702023,21.07931137,10968000
2019/12/19,21.22841115,21.53593415,21.06067101,21.16317749,3888600
2019/12/18,20.90225247,21.40547117,20.81838239,21.19113731,5604100
2019/12/17,20.57608793,21.04203195,20.45494327,20.9395237,4172200
2019/12/16,20.11946468,20.84633806,20.03559461,20.56677055,5108200
2019/12/13,20.66928209,20.79974588,19.84921942,19.8958149,5355700
2019/12/12,19.9144513,20.67859932,19.87717492,20.53881645,6291000
2019/12/11,19.55101038,20.01695439,19.43918481,19.83057785,4714700
2019/12/10,19.2062154,19.625564,19.18757721,19.50441933,6271100
2019/12/09,18.43274994,19.32736179,18.20909697,19.22485352,8725700
2019/12/06,17.23992795,18.79618098,17.08150692,18.62844086,10085700
2019/12/05,17.50085815,17.68723469,17.18401607,17.31447983,7503500
2019/12/04,17.34243761,17.85497534,17.23992935,17.42630768,10407600
2019/12/03,17.93884872,17.98544242,17.08151146,17.12810516,15116900
2019/12/02,18.63776269,19.02915578,17.64064267,18.209095,22790200
2019/11/29,21.22841046,21.58252713,20.73450915,20.76246643,3198100
2019/11/27,21.39615185,21.81550225,21.28432627,21.63844299,4219300
2019/11/26,21.89937161,22.12302455,21.24704919,21.33091927,4699100
2019/11/25,21.82482203,22.09506869,21.57321179,21.94596672,4438400
2019/11/22,21.75958937,22.00188051,21.45206635,21.81550217,3442000
2019/11/21,21.48002193,21.74095126,20.96748414,21.63844299,4423300
2019/11/20,20.89293219,21.83413942,20.67859834,21.31228256,3123000
2019/11/19,21.17249576,21.35887408,20.78110271,20.84633636,2943800
2019/11/18,21.96460335,21.96460335,21.12590437,21.4147892,4286300
2019/11/15,22.02983433,22.72875042,21.98324064,22.28144455,4145200
2019/11/14,21.81550068,22.3932721,21.69435601,21.83413887,5125500
2019/11/13,21.92732733,22.18825485,21.53593426,21.71299171,3093500
2019/11/12,22.41190803,22.68215643,21.93664666,22.178936,4287900
2019/11/11,22.3932746,22.71011674,22.14166436,22.22553444,4421600
2019/11/08,22.12302229,22.83125742,21.79686111,22.76602554,4338100
2019/11/07,22.22553695,22.59829192,22.03915857,22.43987083,6139200
2019/11/06,22.22552803,22.94308218,21.64775672,22.01119423,4776800
2019/11/05,23.11082338,23.37175268,22.10438434,22.32803726,6280800
2019/11/04,22.73807382,23.14810517,22.69148012,22.8499012,7326000
2019/11/01,20.53881648,22.65420131,20.39903183,22.18825722,10233500
2019/10/31,19.5603311,20.78110402,19.07574886,20.1846962,6712100
2019/10/30,20.53881458,20.79974211,19.82126032,19.90513039,4859800
2019/10/29,19.98899865,21.03271223,19.71875027,20.54813004,4761300
2019/10/28,20.72519651,21.10727059,20.16606315,20.24993324,5127300
2019/10/25,21.63844154,21.67571792,19.16893837,20.56677055,14570000
2019/10/24,22.0950682,22.17893828,21.01407804,21.6477623,4362600
2019/10/23,21.40546783,22.0205138,20.87429192,21.93664551,3654700
2019/10/22,21.26568295,21.81549698,20.82769625,21.38682938,4799400
2019/10/21,20.67860013,21.32160173,20.54813457,21.21909523,4809100
2019/10/18,20.64173351,21.74754138,20.5219385,20.67859459,8684800
2019/10/17,20.1349095,20.57723203,19.83081255,20.38371658,4479100
2019/10/16,20.23627351,21.03798461,20.04275807,20.05197334,6636300
2019/10/15,20.09804875,20.75231904,19.75709246,20.43900681,5360400
2019/10/14,19.3608449,20.48508179,19.22261932,20.21784592,8711800
2019/10/11,19.09360399,19.895315,19.09360399,19.73865891,6228200
2019/10/10,18.973813,19.24104889,18.67893129,18.82637215,4104200
2019/10/09,18.9093047,19.10282013,18.54070263,18.91851997,4868400
2019/10/08,19.35163116,19.58200773,18.65128621,18.66050148,6317300
2019/10/07,20.48508009,20.54958524,19.65572496,19.7202301,5465700
2019/10/04,21.34208424,21.66461177,19.97825543,20.420578,6220200
2019/10/03,21.12092217,21.53560066,20.67859962,21.53560066,5711200
2019/10/02,22.15301369,22.40181907,21.28679722,21.37894821,4286100
2019/10/01,23.69191952,23.84857562,22.31887573,22.36495209,4373800
2019/09/30,23.49840803,23.92230004,23.46154694,23.59055901,3836300
2019/09/27,22.91785871,23.88543946,22.89942816,23.68270874,5141000
2019/09/26,23.21273665,23.42468261,22.90863974,23.28645706,4511000
2019/09/25,22.9823627,23.60898713,22.89942701,23.51683617,4298800
2019/09/24,23.91308499,24.04209528,23.16666375,23.38782501,4172200
2019/09/23,23.47076211,24.27247328,23.39704169,24.12503242,5001600
2019/09/20,23.87622088,24.02366171,23.53526464,23.77485466,6111400
2019/09/19,23.83014993,24.06052647,23.41547145,23.73799896,4999800
2019/09/18,23.50762508,24.07895798,23.1482382,23.43390465,12093200
2019/09/17,25.94039583,26.12469775,23.72878159,23.97758865,9801300
2019/09/16,24.75165538,26.82504419,23.82093397,26.21685028,17812000
2019/09/13,22.24516048,22.54925747,21.91341942,22.42946243,3948600
2019/09/12,21.60010403,22.14379279,21.15777976,21.96870613,3772500
2019/09/11,21.99635004,22.69669308,21.69225311,22.10692978,5081000
2019/09/10,22.02399322,22.53082257,21.67382171,21.83969307,4925800
2019/09/09,21.0011251,21.84890903,20.86289777,21.79361916,6123100
2019/09/06,20.54958861,20.71546002,20.21784756,20.59566498,3853000
2019/09/05,20.5219409,21.33286548,20.50351036,20.89054298,4962100
2019/09/04,20.16255116,20.46664808,19.91374587,20.30999374,4052600
2019/09/03,19.41613418,19.8123821,18.67892997,19.72944641,4961000
2019/08/30,20.34685469,20.52194134,19.70179972,19.87688637,3152300
2019/08/29,20.12569183,20.50350917,20.09804602,20.30999374,4466900
2019/08/28,19.46221002,20.23627354,19.27790809,19.93217659,3999400
2019/08/27,19.51750031,19.65572588,18.97381155,19.31476784,5230000
2019/08/26,19.34241398,19.56357525,19.14889854,19.35162926,4647400
2019/08/23,19.28712695,19.8308158,18.97381467,19.06596565,7435100
2019/08/22,20.05197515,20.16255491,19.72023235,19.77552223,4558300
2019/08/21,20.31921573,20.48508716,19.89532362,20.02433395,5031300
2019/08/20,20.0611914,20.19941698,19.79395374,20.04276085,2915100
2019/08/19,19.582004,20.25470301,19.46220898,20.18098259,5531700
2019/08/16,18.35640535,19.37006262,18.20896449,19.20419121,5316900
2019/08/15,18.43012482,18.57756567,17.91408181,18.36561966,5149100
2019/08/14,19.4898546,19.55435975,18.50384331,18.50384331,6008300
2019/08/13,19.67415697,20.76153453,19.48063977,20.19941521,15545900
2019/08/12,20.08883218,20.2731341,19.4806383,19.85845566,9281500
2019/08/09,20.75231855,20.83525424,20.22706033,20.24548912,3270800
2019/08/08,20.67860325,20.77996776,20.09805326,20.68781853,5480300
2019/08/07,20.577234,20.67860024,19.75709402,20.26392174,6174800
2019/08/06,21.48952422,21.75676186,20.75231996,21.12092209,4861000
2019/08/05,21.68304067,21.8028357,21.26836219,21.42501831,5613300
2019/08/02,22.32809621,22.65983903,21.63696652,22.29123688,4508700
2019/08/01,21.25914596,22.59533054,20.82603871,22.22672844,8212100
2019/07/31,22.16222151,22.98236316,21.95027553,22.50317955,6042300
2019/07/30,21.38815425,22.45710287,21.26835924,22.20829582,5125800
2019/07/29,22.07928933,22.0885046,21.19464415,21.49874115,5418200
2019/07/26,22.24515883,22.4663201,21.70147004,22.05164337,4457000
2019/07/25,23.04686474,23.05608001,22.13457403,22.28201485,3618800
2019/07/24,22.36495546,23.24960055,22.30966383,22.8441391,4433100
2019/07/23,21.95027198,22.46631483,21.88576684,22.40180969,3310800
2019/07/22,22.10692995,22.34652173,21.70146679,21.98713493,3533900
2019/07/19,21.51717236,22.20830208,21.34208567,22.14379692,8065500
2019/07/18,22.20047616,22.33723439,21.23404937,21.47109604,9288200
2019/07/17,23.01190864,23.13043371,22.30988089,22.31899834,4842900
2019/07/16,23.91451191,23.91451191,22.93896784,23.01190567,8309900
2019/07/15,24.66212561,24.68947795,23.97833283,24.02392006,3141600
2019/07/12,24.42507899,24.78065068,24.14244339,24.53448486,3776400
2019/07/11,25.01770301,25.06328851,24.31567523,24.37949562,4659400
2019/07/10,24.78064881,25.51002702,24.56183534,25.04504776,6288600
2019/07/09,24.06950244,24.61653695,23.64099298,24.57095146,5497900
2019/07/08,24.56183779,24.65301051,24.07862359,24.16067886,6944300
2019/07/05,24.71682881,25.0359307,24.087739,24.78064919,8024100
2019/07/03,25.02681545,25.03593116,24.62565655,24.87182236,3235500
2019/07/02,26.55850736,26.55850736,24.92652304,24.98122597,4430400
2019/07/01,27.05995856,27.26053714,26.2849931,26.62233162,3664000
2019/06/28,26.1208826,26.55850954,26.093532,26.4126339,3426400
2019/06/27,26.51292574,26.73173922,26.02971154,26.11176682,2559200
2019/06/26,26.40351454,26.96878394,25.92941959,26.46733665,3576000
2019/06/25,26.37616846,26.6040994,25.70149309,25.72884369,3739100
2019/06/24,27.00525613,27.26053765,26.43086924,26.50380707,2658100
2019/06/21,27.00525203,27.33347133,26.64056123,27.02348518,5130900
2019/06/20,26.6314482,27.07819434,26.54027723,26.90496635,3466400
2019/06/19,26.17558609,26.42175191,25.74707659,26.09353256,2542100
2019/06/18,25.57384968,26.41263557,25.57384968,26.11176682,4158800
2019/06/17,24.89917673,25.46444626,24.68948067,25.38239098,2166100
2019/06/14,25.90207175,26.01147937,24.93564506,25.06328583,3115100
2019/06/13,26.10264753,26.21205513,25.38238674,25.85648346,3409700
2019/06/12,25.9294178,26.0205905,25.36414845,25.5373764,10080100
2019/06/11,26.58586609,26.72262431,26.15735652,26.30323219,3965300
2019/06/10,26.3396972,26.6223328,26.15735351,26.33057976,3624500
2019/06/07,26.37616666,26.8502634,25.9385397,26.39440155,4068600
2019/06/06,25.58296801,26.33058121,25.58296801,26.29411316,4630800
2019/06/05,25.83824992,26.06618085,25.05416698,25.56473351,5178100
2019/06/04,24.89005575,25.94765507,24.7441801,25.83824921,6135900
2019/06/03,24.26097097,24.79888815,24.06950806,24.51625252,5466500
2019/05/31,23.41306502,24.0786229,23.28542425,23.7686367,4687500
2019/05/30,24.18803065,24.35213946,23.57717569,23.868927,3831300
2019/05/29,24.12420935,24.33390713,23.47688633,24.30655479,6622500
2019/05/28,25.0541671,25.15445726,24.53448486,24.53448486,4909700
2019/05/24,25.51914743,25.92942381,24.78976913,24.9174099,4125700
2019/05/23,26.20294047,26.22117536,25.06328578,25.21827888,5127900
2019/05/22,27.88962458,27.88962458,26.7499701,26.88672829,3697500
2019/05/21,27.31524005,28.15402589,27.25141967,28.1084404,3024000
2019/05/20,27.77110385,27.85315912,27.0964285,27.28789139,3508200
2019/05/17,28.14491495,28.29079062,27.70728619,27.72552109,2706100
2019/05/16,28.65547854,28.85605714,28.29990682,28.47313309,3023700
2019/05/15,27.96256468,28.56430216,27.76198611,28.41842651,2934800
2019/05/14,27.4975907,28.53695531,27.4975907,28.2725563,2964000
2019/05/13,28.09020988,28.40019611,27.22407331,27.47935486,2916700
2019/05/10,28.26343167,28.61900332,27.57052153,28.46401024,4259300
2019/05/09,27.61611032,28.354606,27.38817941,28.31813622,3795600
2019/05/08,27.64346101,28.61900505,27.48846792,27.90786171,12127000
2019/05/07,27.67081479,27.82580789,27.1876006,27.81669044,3984100
2019/05/06,27.45200358,28.19049935,27.24230579,28.06285858,4255000
2019/05/03,27.3334792,28.4640165,27.3334792,27.88963127,4709500
2019/05/02,28.08108352,28.6737052,27.11465709,27.15112686,7311500
2019/05/01,30.08688343,30.159823,28.91075897,28.91075897,5228500
2019/04/30,30.73420383,30.74332301,29.72219,30.00482559,3237800
2019/04/29,30.02305586,30.78890375,29.91365001,30.28745651,2711300
2019/04/26,30.7342085,30.90743825,29.80424981,30.14159012,4654600
2019/04/25,32.22942934,32.33883868,30.89831366,31.05330849,4333500
2019/04/24,33.43291154,33.6334919,32.32972653,32.34796143,2994800
2019/04/23,33.89788887,34.09846921,32.91322557,33.21409607,4767500
2019/04/22,33.23232015,33.91611274,32.91321486,33.8158226,3905100
2019/04/18,33.46026173,33.53319782,32.43001293,32.70352936,3965400
2019/04/17,33.42335356,33.58635041,33.16980443,33.35996628,3302300
2019/04/16,32.76231374,33.26035817,32.33671044,33.10641861,4585000
2019/04/15,32.96152727,33.29657478,32.54497789,32.55403519,3387800
2019/04/12,33.83989785,34.51905022,32.76231066,33.05208206,6469000
2019/04/11,32.05599621,32.57215179,31.68472636,32.27332306,3060500
2019/04/10,31.66661553,32.41820911,31.45834253,32.34576797,3149000
2019/04/09,32.00166334,32.15560291,31.49456161,31.58511734,2700400
2019/04/08,32.31860305,32.64459681,32.07410774,32.20088577,3383400
2019/04/05,30.49847796,32.26427531,30.42603336,32.20994186,5549200
2019/04/04,29.93703835,30.32641933,28.95905726,30.21775246,5901800
2019/04/03,31.16857114,31.37684762,29.90082185,29.93704414,5193600
2019/04/02,31.69378129,31.81150201,31.03273998,31.04179382,2819500
2019/04/01,31.72095216,31.85678406,31.32251722,31.66662216,3325500
2019/03/29,32.18277568,32.30049297,31.31346126,31.3859024,3890900
2019/03/28,31.45834734,31.83867111,31.35873775,31.77528381,3066200
2019/03/27,32.14655218,32.4272698,31.56700926,31.71189499,2613200
2019/03/26,32.18276801,32.67175855,31.97449503,32.29143143,2763500
2019/03/25,31.48550947,31.78433476,31.00557615,31.62133789,3352600
2019/03/22,32.35482083,32.47254155,31.26817627,31.5307827,4100900
2019/03/21,31.80244655,32.75325936,31.67567197,32.67176437,3700600
2019/03/20,31.11423542,32.37293063,31.11423542,31.95638466,4329300
2019/03/19,31.92017442,32.10128249,31.08708217,31.23196793,2768300
2019/03/18,31.34062251,31.80244466,31.24101293,31.70283508,2893700
2019/03/15,30.64336368,31.25912895,30.64336368,31.19574165,5013800
2019/03/14,31.07801578,31.33156492,30.90596507,31.03273964,3143100
2019/03/13,30.80635788,31.11424048,30.48941797,31.07801819,3730200
2019/03/12,29.85554207,30.55280565,29.63821177,30.49847221,5924600
2019/03/11,29.21260992,29.97326082,29.10394649,29.65632439,4673800
2019/03/08,29.52955025,29.52955025,28.54251518,28.93189621,5240900
2019/03/07,29.7106551,30.17247722,29.2035534,30.12720108,4280400
2019/03/06,30.2630351,30.2630351,29.48427644,29.63821602,3253200
2019/03/05,30.44414308,30.64336226,29.93704474,30.54375267,3007700
2019/03/04,30.99651787,31.0870736,30.00042898,30.48941612,4202500
2019/03/01,30.27209208,30.80635887,30.09098405,30.77919388,4771300
2019/02/28,30.6161929,30.95124046,29.04961504,30.04570389,7677500
2019/02/27,30.15436721,30.86974193,29.90081808,30.38980865,5274500
